,Paper,Material,Property,Value,Unit
3222,"453 Macromolecules 2016, 49, 3723.pdf",unknown,PCE,2.12,%
3223,"453 Macromolecules 2016, 49, 3723.pdf",unknown,PCE,10,%
3224,"453 Macromolecules 2016, 49, 3723.pdf",unknown,JSC,8.25,mA/cm2
3225,"453 Macromolecules 2016, 49, 3723.pdf",PC71BM,PCE,1.48,%
3226,"453 Macromolecules 2016, 49, 3723.pdf",unknown,JSC,10.38,mA/cm2
3227,"453 Macromolecules 2016, 49, 3723.pdf",unknown,JSC,10.38,N/A
3228,"454 Macromolecules 2016, 49, 9358.pdf",unknown,JSC,9.66,mAcm−2
3229,"454 Macromolecules 2016, 49, 9358.pdf",unknown,PCE,5.34,%
3230,"454 Macromolecules 2016, 49, 9358.pdf",unknown,FF,0.674,%
3231,"454 Macromolecules 2016, 49, 9358.pdf",unknown,VOC,0.82,V
3232,"455 Macromolecules 2017, 50, 137.pdf",PC71BM,FF,0.64,%
3233,"455 Macromolecules 2017, 50, 137.pdf",PC71BM,PCE,4.76,N/A
3234,"455 Macromolecules 2017, 50, 137.pdf",unknown,PCE,7.13,%
3235,"455 Macromolecules 2017, 50, 137.pdf",unknown,PCE,7.4,%
3236,"455 Macromolecules 2017, 50, 137.pdf",unknown,VOC,0.92,V
3237,"455 Macromolecules 2017, 50, 137.pdf",BTOR-based,PCE,6.3,%
3238,"455 Macromolecules 2017, 50, 137.pdf",BTCNOR-based,VOC,1.0,V
3239,"455 Macromolecules 2017, 50, 137.pdf",GIXD,JSC,12.21,mAcm−2
3240,"455 Macromolecules 2017, 50, 137.pdf",PC71BM,JSC,12.21,mAcm−2
3241,"455 Macromolecules 2017, 50, 137.pdf",unknown,JSC,12.4,mAcm−2
3242,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTf,VOC,0.96,V
3243,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTBT,VOC,0.90,V
3244,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTBT/PC71BM,FF,0.598,N/A
3245,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTBT/PC71BM,VOC,0.90,V
3246,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTBT/PC71BM,JSC,13.26,mAcm−2
3247,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTBT,JSC,13.26,mAcm−2
3248,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTf,JSC,13.24,mAcm−2
3249,"456 Macromolecules 2017, 50, 6880.pdf",PFDTBT,PCE,2.2,%
3250,"456 Macromolecules 2017, 50, 6880.pdf",PFDTBT,PCE,4.5,%
3251,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTBT,FF,0.598,N/A
3252,"456 Macromolecules 2017, 50, 6880.pdf",PFBDT−DTf,FF,0.577,N/A
3253,"456 Macromolecules 2017, 50, 6880.pdf",unknown,VOC,1,N/A
3254,"456 Macromolecules 2017, 50, 6880.pdf",unknown,PCE,7.4,%
3255,"457 Macromolecules 2017, 50, 8521.pdf",BNBP-based,PCE,2.92,%
3256,"457 Macromolecules 2017, 50, 8521.pdf",PC71BM(w:w,PCE,2.92,%
3257,"457 Macromolecules 2017, 50, 8521.pdf",PC71BM(w:w,FF,0.506,%
3258,"457 Macromolecules 2017, 50, 8521.pdf",BNBP-based,PCE,5.16,%
3259,"457 Macromolecules 2017, 50, 8521.pdf",PC71BM(w:w,JSC,7.59,mAcm−2
3260,"457 Macromolecules 2017, 50, 8521.pdf",unknown,PCE,6.71,%
3261,"457 Macromolecules 2017, 50, 8521.pdf",BNBP,PCE,0.59,%
3262,"457 Macromolecules 2017, 50, 8521.pdf",unknown,PCE,8.27,%
3263,"457 Macromolecules 2017, 50, 8521.pdf",PC71BM(w:w,VOC,0.76,V
3264,458 Nano Energy 34 (2017) 556.pdf,PTZ6:ITIC,PCE,10.3,%
3265,458 Nano Energy 34 (2017) 556.pdf,PTZ6/ITIC,JSC,9.3,mAcm−2
3266,458 Nano Energy 34 (2017) 556.pdf,PTZ6:PC71BM,VOC,0.96,V
3267,458 Nano Energy 34 (2017) 556.pdf,PTZ6:PC71BM-,PCE,8.1,%
3268,458 Nano Energy 34 (2017) 556.pdf,PTZ6:ITIC,VOC,1.01,V
3269,458 Nano Energy 34 (2017) 556.pdf,PTZ6:PC71BM,PCE,8.1,%
3270,458 Nano Energy 34 (2017) 556.pdf,PTZ6:PC71BM-based,PCE,2.52,%
3271,458 Nano Energy 34 (2017) 556.pdf,PTZ6:PC71BM-based,VOC,0.99,V
3272,458 Nano Energy 34 (2017) 556.pdf,PTZ6:PC71BM,JSC,10.9,mAcm−2
3273,458 Nano Energy 34 (2017) 556.pdf,PTZ6:PC71BM,FF,0.767,%
3274,458 Nano Energy 34 (2017) 556.pdf,PTZ6/ITIC,PCE,5.8,%
3275,458 Nano Energy 34 (2017) 556.pdf,PBDTBTz-T,PCE,6.09,%
3276,458 Nano Energy 34 (2017) 556.pdf,PTZ6:ITIC,VOC,1.01,N/A
3277,458 Nano Energy 34 (2017) 556.pdf,PTZ6:ITIC,JSC,14.1,mAcm−2
3278,458 Nano Energy 34 (2017) 556.pdf,unknown,FF,0.723,%
3279,458 Nano Energy 34 (2017) 556.pdf,PTZ6/ITIC,FF,0.621,%
3280,458 Nano Energy 34 (2017) 556.pdf,unknown,PCE,7.8,N/A
3281,458 Nano Energy 34 (2017) 556.pdf,PTZ6/ITIC,VOC,1.01,V
3282,"459 New J. Chem., 2016, 40, 402.pdf",unknown,VOC,0.99,V
3283,"459 New J. Chem., 2016, 40, 402.pdf",unknown,PCE,2.22,%
3284,"459 New J. Chem., 2016, 40, 402.pdf",unknown,FF,0.5,%
3285,"459 New J. Chem., 2016, 40, 402.pdf",unknown,JSC,4.84,mAcm-2
3286,"459 New J. Chem., 2016, 40, 402.pdf",unknown,VOC,0.80,V
3287,"459 New J. Chem., 2016, 40, 402.pdf",unknown,VOC,1.00,V
3288,"459 New J. Chem., 2016, 40, 402.pdf",HOMO,VOC,0.76,V
3289,"460 New J. Chem., 2016, 40, 4895.pdf",unknown,VOC,1.05,V
3290,"460 New J. Chem., 2016, 40, 4895.pdf",HOMO,VOC,1.08,V
3291,"460 New J. Chem., 2016, 40, 4895.pdf",PC71BM,PCE,2.36,%
3292,"460 New J. Chem., 2016, 40, 4895.pdf",unknown,JSC,3.75,mAcm-2
3293,"460 New J. Chem., 2016, 40, 4895.pdf",unknown,JSC,1.60,mAcm-2
3294,"460 New J. Chem., 2016, 40, 4895.pdf",unknown,FF,0.568,%
3295,"460 New J. Chem., 2016, 40, 4895.pdf",TITI,PCE,6.17,%
3296,"460 New J. Chem., 2016, 40, 4895.pdf",unknown,FF,0.596,%
3297,"461 New J. Chem., 2016, 40, 5300.pdf",PVB1,PCE,2.84,%
3298,"461 New J. Chem., 2016, 40, 5300.pdf",PVB2,JSC,5.33,mAcm-2
3299,"461 New J. Chem., 2016, 40, 5300.pdf",PVB2,FF,0.35,N/A
3300,"461 New J. Chem., 2016, 40, 5300.pdf",PVB1,JSC,6.80,mAcm-2
3301,"461 New J. Chem., 2016, 40, 5300.pdf",PVB1,FF,0.42,N/A
3302,"461 New J. Chem., 2016, 40, 5300.pdf",PVB2,PCE,2.05,%
3303,"461 New J. Chem., 2016, 40, 5300.pdf",PVB1,FF,0.45,N/A
3304,"461 New J. Chem., 2016, 40, 5300.pdf",PVB1,VOC,1.00,V
3305,"461 New J. Chem., 2016, 40, 5300.pdf",PVB2,VOC,1.09,V
3306,"462 New J. Chem., 2016, 40, 10153.pdf",DPPD,JSC,7.99,mAcm-2
3307,"462 New J. Chem., 2016, 40, 10153.pdf",DPPD,VOC,0.90,V
3308,"462 New J. Chem., 2016, 40, 10153.pdf",DPPD,FF,0.64,%
3309,"462 New J. Chem., 2016, 40, 10153.pdf",DPPD,PCE,4.62,%
3310,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,JSC,9.69,mA/cm2
3311,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,FF,0.754,%
3312,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,PCE,2.85,%
3313,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,PCE,5.63,%
3314,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,FF,0.5434,%
3315,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,PCE,5.6,%
3316,463 Organic Electronics 31 (2016) 1e10.pdf,HOMO,PCE,4.83,%
3317,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,PCE,5.07,%
3318,463 Organic Electronics 31 (2016) 1e10.pdf,HOMO,JSC,20.07,mA/cm2
3319,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,PCE,10.31,%
3320,463 Organic Electronics 31 (2016) 1e10.pdf,HOMO,JSC,7.13,mA/cm2
3321,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,FF,0.046900000000000004,mA/cm2
3322,463 Organic Electronics 31 (2016) 1e10.pdf,HOMO,VOC,0.91,V
3323,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,PCE,3.2,%
3324,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,PCE,6.67,%
3325,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,FF,0.664,%
3326,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,JSC,7.63,mA/cm2
3327,463 Organic Electronics 31 (2016) 1e10.pdf,unknown,PCE,5.61,%
3328,463 Organic Electronics 31 (2016) 1e10.pdf,OFET,VOC,0.87,N/A
3329,463 Organic Electronics 31 (2016) 1e10.pdf,HOMO,FF,0.745,%
3330,464 Organic Electronics 31 (2016) 198.pdf,PC71BM,PCE,4.54,%
3331,464 Organic Electronics 31 (2016) 198.pdf,unknown,VOC,0.71,N/A
3332,464 Organic Electronics 31 (2016) 198.pdf,unknown,PCE,3.21,%
3333,464 Organic Electronics 31 (2016) 198.pdf,HOMO,JSC,7.25,N/A
3334,464 Organic Electronics 31 (2016) 198.pdf,unknown,PCE,1.97,%
3335,465 Organic Electronics 32 (2016) 237e243.pdf,4766e4772,PCE,8.0,%
3336,465 Organic Electronics 32 (2016) 237e243.pdf,PIDT-DTQ-based,VOC,0.86,V
3337,465 Organic Electronics 32 (2016) 237e243.pdf,E135eE138,PCE,7.4,%
3338,465 Organic Electronics 32 (2016) 237e243.pdf,PBDT-DTQ-based,PCE,3.50,%
3339,465 Organic Electronics 32 (2016) 237e243.pdf,PBDT-DTQ-based,JSC,9.89,mA/cm2
3340,465 Organic Electronics 32 (2016) 237e243.pdf,PIDT-DTQ-based,JSC,11.42,mA/cm2
3341,465 Organic Electronics 32 (2016) 237e243.pdf,PBDT-TFQ,VOC,0.76,V
3342,465 Organic Electronics 32 (2016) 237e243.pdf,PIDT-DTQ-based,FF,0.6577,%
3343,465 Organic Electronics 32 (2016) 237e243.pdf,PBDT-TFQ,JSC,18.2,mA/cm2
3344,465 Organic Electronics 32 (2016) 237e243.pdf,PBDT-DTQ-based,VOC,0.70,V
3345,465 Organic Electronics 32 (2016) 237e243.pdf,unknown,JSC,11.56,mA/cm2
3346,465 Organic Electronics 32 (2016) 237e243.pdf,PBDT-DTQ-based,FF,0.49700000000000005,%
3347,466 Organic Electronics 33 (2016) 187e193.pdf,PC71BM,FF,0.579,%
3348,466 Organic Electronics 33 (2016) 187e193.pdf,unknown,JSC,13.13,mA/cm2
3349,466 Organic Electronics 33 (2016) 187e193.pdf,PC71BM,JSC,4.71,mA/cm2
3350,466 Organic Electronics 33 (2016) 187e193.pdf,PC71BM,VOC,0.73,V
3351,467 Organic Electronics 33 (2016) 213e220.pdf,P3HT:PC61BM,FF,0.6459999999999999,%
3352,467 Organic Electronics 33 (2016) 213e220.pdf,P3HT:PC61BM,JSC,9.36,mA/cm2
3353,467 Organic Electronics 33 (2016) 213e220.pdf,PC71BM-based(w/w,VOC,0.632,V
3354,467 Organic Electronics 33 (2016) 213e220.pdf,PTTDPP50/PC71BM(w/w,VOC,0.632,V
3355,467 Organic Electronics 33 (2016) 213e220.pdf,P3HT:PC61BM,PCE,3.85,%
3356,467 Organic Electronics 33 (2016) 213e220.pdf,PTTDPP50/PC71BM(w/w,PCE,2.32,%
3357,467 Organic Electronics 33 (2016) 213e220.pdf,PTTDPP50,PCE,3.85,%
3358,467 Organic Electronics 33 (2016) 213e220.pdf,PTTDPP50/PC71BM(w/w,JSC,9.81,mA/cm2
3359,467 Organic Electronics 33 (2016) 213e220.pdf,PC71BM-based(w/w,JSC,9.81,mA/cm2
3360,467 Organic Electronics 33 (2016) 213e220.pdf,P3HT:PC61BM,VOC,0.637,V
3361,467 Organic Electronics 33 (2016) 213e220.pdf,PC71BM-based(w/w,FF,0.374,%
3362,467 Organic Electronics 33 (2016) 213e220.pdf,PTTDPP50/PC71BM(w/w,FF,0.374,%
3363,468 Organic Electronics 34 (2016) 42e49.pdf,unknown,FF,0.62,%
3364,468 Organic Electronics 34 (2016) 42e49.pdf,PCBM,PCE,3.61,%
3365,468 Organic Electronics 34 (2016) 42e49.pdf,IPCE,JSC,8.36,mAcm
3366,468 Organic Electronics 34 (2016) 42e49.pdf,PC61BM)acceptor,PCE,3.61,%
3367,468 Organic Electronics 34 (2016) 42e49.pdf,PC61BM)acceptor,PCE,5.55,%
3368,468 Organic Electronics 34 (2016) 42e49.pdf,PCBM,PCE,7.4,%
3369,468 Organic Electronics 34 (2016) 42e49.pdf,unknown,PCE,4.76,%
3370,468 Organic Electronics 34 (2016) 42e49.pdf,4766e4772,PCE,8.0,%
3371,468 Organic Electronics 34 (2016) 42e49.pdf,2938e2944,PCE,9.7,%
3372,469 Organic Electronics 34 (2016) 157e163.pdf,1767e1773,PCE,11.3,%
3373,469 Organic Electronics 34 (2016) 157e163.pdf,PIIDFBT,PCE,6.21,%
3374,469 Organic Electronics 34 (2016) 157e163.pdf,PIIDBT,VOC,0.87,V
3375,469 Organic Electronics 34 (2016) 157e163.pdf,PIIDBT,VOC,1.01,V
3376,469 Organic Electronics 34 (2016) 157e163.pdf,PIIDBT,PCE,4.58,%
3377,469 Organic Electronics 34 (2016) 157e163.pdf,PIIDBT,PCE,6.21,%
3378,470 Organic Electronics 38 (2016) 245e255.pdf,FHBC/PC61BM,PCE,1.5,%
3379,470 Organic Electronics 38 (2016) 245e255.pdf,PHBCDPPDT,FF,0.386,%
3380,470 Organic Electronics 38 (2016) 245e255.pdf,unknown,PCE,1.95,%
3381,470 Organic Electronics 38 (2016) 245e255.pdf,PHBCDPPDT,PCE,2.74,%
3382,470 Organic Electronics 38 (2016) 245e255.pdf,PHBCDPPC8,PCE,2.85,%
3383,470 Organic Electronics 38 (2016) 245e255.pdf,PHBCDPPC8,JSC,10.38,mAcm
3384,470 Organic Electronics 38 (2016) 245e255.pdf,PHBCDPPC8,FF,0.318,%
3385,470 Organic Electronics 38 (2016) 245e255.pdf,FHBC-OT,PCE,2.6,%
3386,470 Organic Electronics 38 (2016) 245e255.pdf,PHBCDPPDT,VOC,0.84,V
3387,471 Organic Electronics 41 (2017) 1e8.pdf,unknown,JSC,14.12,mA/cm2
3388,471 Organic Electronics 41 (2017) 1e8.pdf,PC71BM(1:2,PCE,6.56,%
3389,471 Organic Electronics 41 (2017) 1e8.pdf,unknown,FF,0.71,N/A
3390,471 Organic Electronics 41 (2017) 1e8.pdf,unknown,JSC,10.86,mA/cm2
3391,471 Organic Electronics 41 (2017) 1e8.pdf,unknown,PCE,6.46,%
3392,471 Organic Electronics 41 (2017) 1e8.pdf,PC71BM(1:2,PCE,7.22,%
3393,471 Organic Electronics 41 (2017) 1e8.pdf,unknown,FF,0.55,N/A
3394,471 Organic Electronics 41 (2017) 1e8.pdf,unknown,PCE,8.9,%
3395,471 Organic Electronics 41 (2017) 1e8.pdf,PC71BM,PCE,7.22,%
3396,471 Organic Electronics 41 (2017) 1e8.pdf,unknown,VOC,0.78,V
3397,471 Organic Electronics 41 (2017) 1e8.pdf,unknown,VOC,0.72,V
3398,472 Organic Electronics 42 (2017) 34.pdf,IPCE,VOC,0.87,V
3399,472 Organic Electronics 42 (2017) 34.pdf,IPCE,JSC,8.64,mA/cm2
3400,472 Organic Electronics 42 (2017) 34.pdf,unknown,VOC,0.90,V
3401,472 Organic Electronics 42 (2017) 34.pdf,unknown,PCE,5.5,%
3402,472 Organic Electronics 42 (2017) 34.pdf,unknown,FF,0.67,%
3403,472 Organic Electronics 42 (2017) 34.pdf,unknown,PCE,5.37,%
3404,472 Organic Electronics 42 (2017) 34.pdf,unknown,JSC,8.94,mA/cm2
3405,472 Organic Electronics 42 (2017) 34.pdf,IPCE,FF,0.48,%
3406,473 Organic Electronics 42 (2017) 293e302.pdf,PC71BM,FF,0.86,V
3407,473 Organic Electronics 42 (2017) 293e302.pdf,unknown,PCE,9.4,%
3408,473 Organic Electronics 42 (2017) 293e302.pdf,unknown,PCE,2.30,%
3409,473 Organic Electronics 42 (2017) 293e302.pdf,unknown,PCE,2.67,%
3410,473 Organic Electronics 42 (2017) 293e302.pdf,HOMO,PCE,3.75,%
3411,473 Organic Electronics 42 (2017) 293e302.pdf,PC71BM,PCE,3.75,%
3412,473 Organic Electronics 42 (2017) 293e302.pdf,DTBT,FF,0.76,V
3413,473 Organic Electronics 42 (2017) 293e302.pdf,unknown,VOC,1,volt
3414,473 Organic Electronics 42 (2017) 293e302.pdf,HOMO,VOC,0.77,N/A
3415,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,PCE,11,%
3416,474 Organic Electronics 46 (2017) 115e120.pdf,PC71BM,FF,0.70,N/A
3417,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,VOC,0.93,V
3418,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,VOC,0.92,V
3419,474 Organic Electronics 46 (2017) 115e120.pdf,PC71BM,VOC,0.84,V
3420,474 Organic Electronics 46 (2017) 115e120.pdf,PC71BM,PCE,7.2,%
3421,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,PCE,2.9,%
3422,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,FF,0.68,N/A
3423,474 Organic Electronics 46 (2017) 115e120.pdf,PC71BM,JSC,12.46,mA/cm2
3424,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,JSC,9.57,mA/cm2
3425,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,PCE,6.19,%
3426,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,JSC,4.61,mA/cm2
3427,474 Organic Electronics 46 (2017) 115e120.pdf,unknown,PCE,2.90,%
3428,474 Organic Electronics 46 (2017) 115e120.pdf,PC71BM,FF,0.69,N/A
3429,475 Organic Electronics 46 (2017) 192.pdf,PC71BM,FF,0.55,N/A
3430,475 Organic Electronics 46 (2017) 192.pdf,3310e3317,PCE,6.71,%
3431,475 Organic Electronics 46 (2017) 192.pdf,PC71BM,VOC,0.65,V
3432,475 Organic Electronics 46 (2017) 192.pdf,PC71BM,VOC,0.68,V
3433,475 Organic Electronics 46 (2017) 192.pdf,PC71BM,FF,0.72,N/A
3434,475 Organic Electronics 46 (2017) 192.pdf,PC71BM,JSC,16.12,mA/cm2
3435,475 Organic Electronics 46 (2017) 192.pdf,PC71BM,JSC,10.96,mA/cm2
3436,475 Organic Electronics 46 (2017) 192.pdf,PC71BM,PCE,4.10,%
3437,475 Organic Electronics 46 (2017) 192.pdf,PC71BM,PCE,7.54,%
3438,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,JSC,8.84,mAcm-2
3439,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,JSC,7.26,mAcm-2
3440,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,FF,0.50,N/A
3441,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",unknown,JSC,14.3,mAcm-2
3442,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",unknown,PCE,10,%
3443,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,PCE,4.32,%
3444,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,FF,0.52,N/A
3445,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,VOC,0.96,V
3446,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,PCE,7.27,%
3447,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",IPCE)values,PCE,6,%
3448,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,PCE,4.32,N/A
3449,"476 Phys. Chem. Chem. Phys., 2016, 18, 8389.pdf",PC71BM,VOC,0.94,V
3450,"477 Polym Int 2017; 66, 1206.pdf",PBDT-TBT,PCE,1.92,%
3451,"477 Polym Int 2017; 66, 1206.pdf",PBDT-TPD−PCBM(1,JSC,10.5,mAcm−2
3452,"477 Polym Int 2017; 66, 1206.pdf",PBDT-TPD−PCBM(1,FF,0.39,%
3453,"478 Polym. Chem., 2016, 7, 164.pdf",PDPP2TPCL,PCE,4.7,%
3454,"478 Polym. Chem., 2016, 7, 164.pdf",PDPP2TPCL:PCBM,VOC,0.77,V
3455,"478 Polym. Chem., 2016, 7, 164.pdf",PDPP2TPCL:PCBM,PCE,3.4,%
3456,"478 Polym. Chem., 2016, 7, 164.pdf",PDPP2TPCL:PCBM,JSC,6.7,mAcm
3457,"478 Polym. Chem., 2016, 7, 164.pdf",PDPP2TPCL:PCBM,FF,0.66,N/A
3458,"479 Polym. Chem., 2016, 7, 2329.pdf",PEDOT:PSS/PTTABT:PC71BM/Ca/Al,PCE,3.59,%
3459,"479 Polym. Chem., 2016, 7, 2329.pdf",unknown,PCE,10.1,%
3460,"479 Polym. Chem., 2016, 7, 2329.pdf",PEDOT:PSS/PTTABT:PC71BM/Ca/Al,VOC,0.72,V
3461,"479 Polym. Chem., 2016, 7, 2329.pdf","2008,15",PCE,8.7,%
3462,"479 Polym. Chem., 2016, 7, 2329.pdf",PTTABT:PC71BM/MoO3/Ag,FF,0.6579999999999999,%
3463,"479 Polym. Chem., 2016, 7, 2329.pdf",PTTABT:PC71BM/MoO3/Ag,PCE,4.65,%
3464,"479 Polym. Chem., 2016, 7, 2329.pdf",PEDOT:PSS/PTTABT:PC71BM/Ca/Al,FF,0.563,%
3465,"479 Polym. Chem., 2016, 7, 2329.pdf",PTTABDT:PC71BM,PCE,5.46,%
3466,"479 Polym. Chem., 2016, 7, 2329.pdf",PTTABT:PC71BM/MoO3/Ag,JSC,10.19,mAcm
3467,"480 Polym. Chem., 2017, 8, 2334.pdf",unknown,FF,0.6263000000000001,%
3468,"480 Polym. Chem., 2017, 8, 2334.pdf",unknown,PCE,7.01,%
3469,"480 Polym. Chem., 2017, 8, 2334.pdf",unknown,PCE,5.08,%
3470,"480 Polym. Chem., 2017, 8, 2334.pdf",unknown,FF,0.6888,%
3471,"480 Polym. Chem., 2017, 8, 2334.pdf",OFET,PCE,7.23,%
3472,"480 Polym. Chem., 2017, 8, 2334.pdf",unknown,VOC,0.88,V
3473,"480 Polym. Chem., 2017, 8, 2334.pdf",unknown,VOC,0.72,V
3474,"481 Polym. Chem., 2017, 8, 2979.pdf",PC71BM,VOC,0.858,V
3475,"481 Polym. Chem., 2017, 8, 2979.pdf",unknown,FF,0.65,%
3476,"481 Polym. Chem., 2017, 8, 2979.pdf",PC71BM,JSC,9.2,mAcm
3477,"481 Polym. Chem., 2017, 8, 2979.pdf",unknown,JSC,8.7,mAcm
3478,"481 Polym. Chem., 2017, 8, 2979.pdf",PC71BM,JSC,11.1,mAcm
3479,"481 Polym. Chem., 2017, 8, 2979.pdf",PC71BM,VOC,0.859,V
3480,"481 Polym. Chem., 2017, 8, 2979.pdf",unknown,VOC,0.838,V
3481,"481 Polym. Chem., 2017, 8, 2979.pdf",unknown,PCE,4.7,%
3482,"481 Polym. Chem., 2017, 8, 2979.pdf",PC71BM,PCE,6.2,%
3483,"481 Polym. Chem., 2017, 8, 2979.pdf",PC71BM,FF,0.051,%
3484,"481 Polym. Chem., 2017, 8, 2979.pdf",WAXS)measurements,PCE,6.2,%
3485,"482 Polym. Chem., 2017, 8, 3622.pdf",unknown,PCE,8.27,N/A
3486,"482 Polym. Chem., 2017, 8, 3622.pdf",PC71BM,PCE,8.27,%
3487,"482 Polym. Chem., 2017, 8, 3622.pdf",PC71BM,FF,0.67,%
3488,"482 Polym. Chem., 2017, 8, 3622.pdf",PC71BM,JSC,14.49,mAcm
3489,"482 Polym. Chem., 2017, 8, 3622.pdf",PC71BM)showed,PCE,8.27,%
3490,"482 Polym. Chem., 2017, 8, 3622.pdf",HOMO,VOC,0.89,V
3491,484 Polymer 93 (2016) 213e220.pdf,PC71BM,PCE,2.71,%
3492,484 Polymer 93 (2016) 213e220.pdf,PC61BM,VOC,0.91,V
3493,484 Polymer 93 (2016) 213e220.pdf,PC61BM,PCE,1.73,%
3494,484 Polymer 93 (2016) 213e220.pdf,PC61BM,JSC,1.92,mA/cm2
3495,484 Polymer 93 (2016) 213e220.pdf,PC61BM,PCE,1.04,%
3496,484 Polymer 93 (2016) 213e220.pdf,PC71BM,VOC,0.91,V
3497,484 Polymer 93 (2016) 213e220.pdf,PC61BM,PCE,0.83,%
3498,484 Polymer 93 (2016) 213e220.pdf,PC71BM,VOC,0.86,V
3499,484 Polymer 93 (2016) 213e220.pdf,PC71BM,JSC,5.96,mA/cm2
3500,484 Polymer 93 (2016) 213e220.pdf,PC71BM,JSC,6.04,mA/cm2
3501,484 Polymer 93 (2016) 213e220.pdf,PC71BM,PCE,3.66,%
3502,484 Polymer 93 (2016) 213e220.pdf,PC61BM,FF,0.47,%
3503,484 Polymer 93 (2016) 213e220.pdf,PC61BM,JSC,2.49,mA/cm2
3504,484 Polymer 93 (2016) 213e220.pdf,PC61BM,FF,0.46,%
3505,485 Polymer 94 (2016) 43e52.pdf,PDPP-SS,PCE,2.51,%
3506,485 Polymer 94 (2016) 43e52.pdf,PDPP-TT,JSC,6.46,mAcm
3507,486 Polymer 99 (2016) 756e766.pdf,unknown,VOC,0.88,V
3508,486 Polymer 99 (2016) 756e766.pdf,unknown,PCE,4.50,%
3509,"487 Polymer Journal (2017) 49, 141.pdf",PC71BM,JSC,14.64,N/A
3510,"487 Polymer Journal (2017) 49, 141.pdf",PC71BM,PCE,7,%
3511,"487 Polymer Journal (2017) 49, 141.pdf",unknown,PCE,9.7,%
3512,"487 Polymer Journal (2017) 49, 141.pdf",unknown,PCE,8.27,%
3513,"487 Polymer Journal (2017) 49, 141.pdf",PC71BM,VOC,0.75,V
3514,"487 Polymer Journal (2017) 49, 141.pdf",unknown,PCE,8.0,%
3515,"487 Polymer Journal (2017) 49, 141.pdf",PC71BM,FF,0.64,N/A
3516,"487 Polymer Journal (2017) 49, 141.pdf",unknown,PCE,7.4,%
3517,"487 Polymer Journal (2017) 49, 141.pdf",unknown,PCE,1.49,N/A
3518,"487 Polymer Journal (2017) 49, 141.pdf",unknown,JSC,14.64,mAcm−2
3519,"488 RSC Adv., 2016, 6, 13177.pdf",PDPPHT-TBT-BDTT:PC61-,PCE,4.18,%
3520,"488 RSC Adv., 2016, 6, 13177.pdf",PDPPHT-TBT-BDTT:PC61-,FF,0.57,N/A
3521,"488 RSC Adv., 2016, 6, 13177.pdf",unknown,PCE,3.51,%
3522,"489 RSC Adv., 2016, 6, 39074.pdf",unknown,JSC,5.80,mAcm
3523,"489 RSC Adv., 2016, 6, 39074.pdf",PBBDTBT:PC71BM,FF,0.045700000000000005,%
3524,"489 RSC Adv., 2016, 6, 39074.pdf",P3HT:ICBA,PCE,5.23,%
3525,"489 RSC Adv., 2016, 6, 39074.pdf",unknown,PCE,2.11,%
